article_url,title,doi,publication_date,author,abstract,archive_url,import_date
https://firstmonday.org/ojs/index.php/fm/article/view/7876,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/560,2025-01-21 13:52:34
https://firstmonday.org/ojs/index.php/fm/article/view/6947,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/560,2025-01-21 13:52:34
https://firstmonday.org/ojs/index.php/fm/article/view/7881,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/560,2025-01-21 13:52:34
https://firstmonday.org/ojs/index.php/fm/article/view/7788,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/560,2025-01-21 13:52:34
https://firstmonday.org/ojs/index.php/fm/article/view/7860,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/560,2025-01-21 13:52:34
https://firstmonday.org/ojs/index.php/fm/article/view/7842,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/563,2025-01-21 13:52:39
https://firstmonday.org/ojs/index.php/fm/article/view/7877,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/563,2025-01-21 13:52:39
https://firstmonday.org/ojs/index.php/fm/article/view/7805,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/563,2025-01-21 13:52:39
https://firstmonday.org/ojs/index.php/fm/article/view/8005,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/563,2025-01-21 13:52:39
https://firstmonday.org/ojs/index.php/fm/article/view/7802,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/563,2025-01-21 13:52:39
https://firstmonday.org/ojs/index.php/fm/article/view/7559,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/563,2025-01-21 13:52:39
https://firstmonday.org/ojs/index.php/fm/article/view/6617,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/563,2025-01-21 13:52:39
https://firstmonday.org/ojs/index.php/fm/article/view/7818,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/563,2025-01-21 13:52:39
https://firstmonday.org/ojs/index.php/fm/article/view/8042,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/565,2025-01-21 13:52:44
https://firstmonday.org/ojs/index.php/fm/article/view/6847,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/565,2025-01-21 13:52:44
https://firstmonday.org/ojs/index.php/fm/article/view/7808,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/565,2025-01-21 13:52:44
https://firstmonday.org/ojs/index.php/fm/article/view/8074,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/565,2025-01-21 13:52:44
https://firstmonday.org/ojs/index.php/fm/article/view/7729,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/565,2025-01-21 13:52:44
https://firstmonday.org/ojs/index.php/fm/article/view/7126,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/565,2025-01-21 13:52:44
https://firstmonday.org/ojs/index.php/fm/article/view/7919,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/565,2025-01-21 13:52:44
https://firstmonday.org/ojs/index.php/fm/article/view/7572,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/565,2025-01-21 13:52:44
https://firstmonday.org/ojs/index.php/fm/article/view/7442,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/567,2025-01-21 13:52:50
https://firstmonday.org/ojs/index.php/fm/article/view/7307,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/567,2025-01-21 13:52:50
https://firstmonday.org/ojs/index.php/fm/article/view/7120,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/567,2025-01-21 13:52:50
https://firstmonday.org/ojs/index.php/fm/article/view/7062,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/567,2025-01-21 13:52:50
https://firstmonday.org/ojs/index.php/fm/article/view/7869,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/567,2025-01-21 13:52:50
https://firstmonday.org/ojs/index.php/fm/article/view/7268,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/567,2025-01-21 13:52:50
https://firstmonday.org/ojs/index.php/fm/article/view/7900,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/567,2025-01-21 13:52:50
https://firstmonday.org/ojs/index.php/fm/article/view/8039,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/567,2025-01-21 13:52:50
https://firstmonday.org/ojs/index.php/fm/article/view/8055,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/567,2025-01-21 13:52:50
https://firstmonday.org/ojs/index.php/fm/article/view/8065,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/567,2025-01-21 13:52:50
https://firstmonday.org/ojs/index.php/fm/article/view/8088,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/567,2025-01-21 13:52:50
https://firstmonday.org/ojs/index.php/fm/article/view/7413,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/567,2025-01-21 13:52:50
https://firstmonday.org/ojs/index.php/fm/article/view/7745,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/568,2025-01-21 13:52:55
https://firstmonday.org/ojs/index.php/fm/article/view/6981,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/568,2025-01-21 13:52:55
https://firstmonday.org/ojs/index.php/fm/article/view/8068,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/568,2025-01-21 13:52:55
https://firstmonday.org/ojs/index.php/fm/article/view/8066,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/568,2025-01-21 13:52:55
https://firstmonday.org/ojs/index.php/fm/article/view/7922,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/568,2025-01-21 13:52:55
https://firstmonday.org/ojs/index.php/fm/article/view/7861,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/568,2025-01-21 13:52:55
https://firstmonday.org/ojs/index.php/fm/article/view/7746,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/568,2025-01-21 13:52:55
https://firstmonday.org/ojs/index.php/fm/article/view/7108,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/568,2025-01-21 13:52:55
https://firstmonday.org/ojs/index.php/fm/article/view/7866,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/568,2025-01-21 13:52:55
https://firstmonday.org/ojs/index.php/fm/article/view/7810,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/568,2025-01-21 13:52:55
https://firstmonday.org/ojs/index.php/fm/article/view/7908,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/569,2025-01-21 13:52:59
https://firstmonday.org/ojs/index.php/fm/article/view/7927,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/569,2025-01-21 13:52:59
https://firstmonday.org/ojs/index.php/fm/article/view/8097,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/569,2025-01-21 13:52:59
https://firstmonday.org/ojs/index.php/fm/article/view/7122,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/569,2025-01-21 13:52:59
https://firstmonday.org/ojs/index.php/fm/article/view/8054,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/569,2025-01-21 13:52:59
https://firstmonday.org/ojs/index.php/fm/article/view/8043,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/569,2025-01-21 13:52:59
https://firstmonday.org/ojs/index.php/fm/article/view/8008,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/569,2025-01-21 13:52:59
https://firstmonday.org/ojs/index.php/fm/article/view/7879,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/576,2025-01-21 13:53:03
https://firstmonday.org/ojs/index.php/fm/article/view/8071,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/576,2025-01-21 13:53:03
https://firstmonday.org/ojs/index.php/fm/article/view/8142,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/576,2025-01-21 13:53:03
https://firstmonday.org/ojs/index.php/fm/article/view/8163,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/576,2025-01-21 13:53:03
https://firstmonday.org/ojs/index.php/fm/article/view/8107,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/576,2025-01-21 13:53:03
https://firstmonday.org/ojs/index.php/fm/article/view/8128,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/576,2025-01-21 13:53:03
https://firstmonday.org/ojs/index.php/fm/article/view/7925,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/576,2025-01-21 13:53:03
https://firstmonday.org/ojs/index.php/fm/article/view/8073,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/589,2025-01-21 13:53:07
https://firstmonday.org/ojs/index.php/fm/article/view/8232,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/589,2025-01-21 13:53:07
https://firstmonday.org/ojs/index.php/fm/article/view/7899,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/589,2025-01-21 13:53:07
https://firstmonday.org/ojs/index.php/fm/article/view/7888,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/589,2025-01-21 13:53:07
https://firstmonday.org/ojs/index.php/fm/article/view/7954,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/589,2025-01-21 13:53:07
https://firstmonday.org/ojs/index.php/fm/article/view/8048,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/589,2025-01-21 13:53:07
https://firstmonday.org/ojs/index.php/fm/article/view/8125,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/589,2025-01-21 13:53:07
https://firstmonday.org/ojs/index.php/fm/article/view/8161,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/589,2025-01-21 13:53:07
https://firstmonday.org/ojs/index.php/fm/article/view/8278,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/590,2025-01-21 13:53:12
https://firstmonday.org/ojs/index.php/fm/article/view/8289,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/590,2025-01-21 13:53:12
https://firstmonday.org/ojs/index.php/fm/article/view/8280,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/590,2025-01-21 13:53:12
https://firstmonday.org/ojs/index.php/fm/article/view/8282,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/590,2025-01-21 13:53:12
https://firstmonday.org/ojs/index.php/fm/article/view/8241,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/590,2025-01-21 13:53:12
https://firstmonday.org/ojs/index.php/fm/article/view/8283,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/590,2025-01-21 13:53:12
https://firstmonday.org/ojs/index.php/fm/article/view/8285,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/590,2025-01-21 13:53:12
https://firstmonday.org/ojs/index.php/fm/article/view/8378,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/592,2025-01-21 13:53:16
https://firstmonday.org/ojs/index.php/fm/article/view/8348,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/592,2025-01-21 13:53:16
https://firstmonday.org/ojs/index.php/fm/article/view/8414,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/592,2025-01-21 13:53:16
https://firstmonday.org/ojs/index.php/fm/article/view/8317,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/592,2025-01-21 13:53:16
https://firstmonday.org/ojs/index.php/fm/article/view/8367,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/592,2025-01-21 13:53:16
https://firstmonday.org/ojs/index.php/fm/article/view/8146,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/592,2025-01-21 13:53:16
https://firstmonday.org/ojs/index.php/fm/article/view/8760,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/592,2025-01-21 13:53:16
https://firstmonday.org/ojs/index.php/fm/article/view/6182,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/594,2025-01-21 13:53:21
https://firstmonday.org/ojs/index.php/fm/article/view/8085,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/594,2025-01-21 13:53:21
https://firstmonday.org/ojs/index.php/fm/article/view/8195,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/594,2025-01-21 13:53:21
https://firstmonday.org/ojs/index.php/fm/article/view/8290,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/594,2025-01-21 13:53:21
https://firstmonday.org/ojs/index.php/fm/article/view/8297,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/594,2025-01-21 13:53:21
https://firstmonday.org/ojs/index.php/fm/article/view/8176,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/594,2025-01-21 13:53:21
https://firstmonday.org/ojs/index.php/fm/article/view/7883,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/594,2025-01-21 13:53:21
https://firstmonday.org/ojs/index.php/fm/article/view/7010,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/594,2025-01-21 13:53:21
https://firstmonday.org/ojs/index.php/fm/article/view/8166,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/594,2025-01-21 13:53:21
https://firstmonday.org/ojs/index.php/fm/article/view/8412,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/598,2025-01-21 13:53:25
https://firstmonday.org/ojs/index.php/fm/article/view/8273,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/598,2025-01-21 13:53:25
https://firstmonday.org/ojs/index.php/fm/article/view/8415,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/598,2025-01-21 13:53:25
https://firstmonday.org/ojs/index.php/fm/article/view/7837,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/598,2025-01-21 13:53:25
https://firstmonday.org/ojs/index.php/fm/article/view/8376,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/598,2025-01-21 13:53:25
https://firstmonday.org/ojs/index.php/fm/article/view/8127,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/598,2025-01-21 13:53:25
https://firstmonday.org/ojs/index.php/fm/article/view/7923,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/598,2025-01-21 13:53:25
https://firstmonday.org/ojs/index.php/fm/article/view/6194,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/598,2025-01-21 13:53:25
https://firstmonday.org/ojs/index.php/fm/article/view/9270,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/602,2025-01-21 13:53:30
https://firstmonday.org/ojs/index.php/fm/article/view/9260,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/602,2025-01-21 13:53:30
https://firstmonday.org/ojs/index.php/fm/article/view/9254,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/602,2025-01-21 13:53:30
https://firstmonday.org/ojs/index.php/fm/article/view/9255,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/602,2025-01-21 13:53:30
https://firstmonday.org/ojs/index.php/fm/article/view/9263,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/602,2025-01-21 13:53:30
https://firstmonday.org/ojs/index.php/fm/article/view/9256,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/602,2025-01-21 13:53:30
https://firstmonday.org/ojs/index.php/fm/article/view/9264,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/602,2025-01-21 13:53:30
https://firstmonday.org/ojs/index.php/fm/article/view/9257,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/602,2025-01-21 13:53:30
https://firstmonday.org/ojs/index.php/fm/article/view/9266,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/602,2025-01-21 13:53:30
https://firstmonday.org/ojs/index.php/fm/article/view/9136,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/605,2025-01-21 13:53:35
https://firstmonday.org/ojs/index.php/fm/article/view/9409,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/605,2025-01-21 13:53:35
https://firstmonday.org/ojs/index.php/fm/article/view/9407,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/605,2025-01-21 13:53:35
https://firstmonday.org/ojs/index.php/fm/article/view/8258,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/605,2025-01-21 13:53:35
https://firstmonday.org/ojs/index.php/fm/article/view/8046,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/605,2025-01-21 13:53:35
https://firstmonday.org/ojs/index.php/fm/article/view/8200,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/605,2025-01-21 13:53:35
https://firstmonday.org/ojs/index.php/fm/article/view/8318,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/605,2025-01-21 13:53:35
https://firstmonday.org/ojs/index.php/fm/article/view/8316,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/605,2025-01-21 13:53:35
https://firstmonday.org/ojs/index.php/fm/article/view/9391,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/607,2025-01-21 13:53:40
https://firstmonday.org/ojs/index.php/fm/article/view/9381,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/607,2025-01-21 13:53:40
https://firstmonday.org/ojs/index.php/fm/article/view/9410,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/607,2025-01-21 13:53:40
https://firstmonday.org/ojs/index.php/fm/article/view/9406,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/607,2025-01-21 13:53:40
https://firstmonday.org/ojs/index.php/fm/article/view/9401,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/607,2025-01-21 13:53:40
https://firstmonday.org/ojs/index.php/fm/article/view/9398,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/607,2025-01-21 13:53:40
https://firstmonday.org/ojs/index.php/fm/article/view/9405,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/607,2025-01-21 13:53:40
https://firstmonday.org/ojs/index.php/fm/article/view/9396,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/607,2025-01-21 13:53:40
https://firstmonday.org/ojs/index.php/fm/article/view/9395,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/607,2025-01-21 13:53:40
https://firstmonday.org/ojs/index.php/fm/article/view/9419,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/608,2025-01-21 13:53:45
https://firstmonday.org/ojs/index.php/fm/article/view/9422,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/608,2025-01-21 13:53:45
https://firstmonday.org/ojs/index.php/fm/article/view/9429,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/608,2025-01-21 13:53:45
https://firstmonday.org/ojs/index.php/fm/article/view/9434,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/608,2025-01-21 13:53:45
https://firstmonday.org/ojs/index.php/fm/article/view/9435,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/608,2025-01-21 13:53:45
https://firstmonday.org/ojs/index.php/fm/article/view/9437,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/608,2025-01-21 13:53:45
https://firstmonday.org/ojs/index.php/fm/article/view/9448,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/608,2025-01-21 13:53:45
https://firstmonday.org/ojs/index.php/fm/article/view/9416,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/608,2025-01-21 13:53:45
https://firstmonday.org/ojs/index.php/fm/article/view/9325,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/609,2025-01-21 13:53:50
https://firstmonday.org/ojs/index.php/fm/article/view/9181,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/609,2025-01-21 13:53:50
https://firstmonday.org/ojs/index.php/fm/article/view/9413,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/609,2025-01-21 13:53:50
https://firstmonday.org/ojs/index.php/fm/article/view/9388,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/609,2025-01-21 13:53:50
https://firstmonday.org/ojs/index.php/fm/article/view/8346,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/609,2025-01-21 13:53:50
https://firstmonday.org/ojs/index.php/fm/article/view/8308,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/609,2025-01-21 13:53:50
https://firstmonday.org/ojs/index.php/fm/article/view/8131,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/609,2025-01-21 13:53:50
https://firstmonday.org/ojs/index.php/fm/article/view/8159,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/609,2025-01-21 13:53:50
https://firstmonday.org/ojs/index.php/fm/article/view/8658,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/609,2025-01-21 13:53:50
https://firstmonday.org/ojs/index.php/fm/article/view/8266,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/611,2025-01-21 13:53:54
https://firstmonday.org/ojs/index.php/fm/article/view/8251,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/611,2025-01-21 13:53:54
https://firstmonday.org/ojs/index.php/fm/article/view/9184,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/611,2025-01-21 13:53:54
https://firstmonday.org/ojs/index.php/fm/article/view/9402,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/611,2025-01-21 13:53:54
https://firstmonday.org/ojs/index.php/fm/article/view/9172,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/611,2025-01-21 13:53:54
https://firstmonday.org/ojs/index.php/fm/article/view/9298,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/611,2025-01-21 13:53:54
https://firstmonday.org/ojs/index.php/fm/article/view/9540,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/611,2025-01-21 13:53:54
https://firstmonday.org/ojs/index.php/fm/article/view/9338,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/613,2025-01-21 13:53:59
https://firstmonday.org/ojs/index.php/fm/article/view/9476,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/613,2025-01-21 13:53:59
https://firstmonday.org/ojs/index.php/fm/article/view/9581,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/613,2025-01-21 13:53:59
https://firstmonday.org/ojs/index.php/fm/article/view/9424,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/613,2025-01-21 13:53:59
https://firstmonday.org/ojs/index.php/fm/article/view/9103,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/613,2025-01-21 13:53:59
https://firstmonday.org/ojs/index.php/fm/article/view/9554,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/613,2025-01-21 13:53:59
https://firstmonday.org/ojs/index.php/fm/article/view/8112,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/613,2025-01-21 13:53:59
https://firstmonday.org/ojs/index.php/fm/article/view/8548,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/613,2025-01-21 13:53:59
https://firstmonday.org/ojs/index.php/fm/article/view/8286,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/617,2025-01-21 13:54:03
https://firstmonday.org/ojs/index.php/fm/article/view/7264,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/617,2025-01-21 13:54:03
https://firstmonday.org/ojs/index.php/fm/article/view/8237,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/617,2025-01-21 13:54:03
https://firstmonday.org/ojs/index.php/fm/article/view/9393,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/617,2025-01-21 13:54:03
https://firstmonday.org/ojs/index.php/fm/article/view/9183,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/617,2025-01-21 13:54:03
https://firstmonday.org/ojs/index.php/fm/article/view/9113,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/617,2025-01-21 13:54:03
https://firstmonday.org/ojs/index.php/fm/article/view/9553,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/617,2025-01-21 13:54:03
https://firstmonday.org/ojs/index.php/fm/article/view/9486,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/619,2025-01-21 13:54:08
https://firstmonday.org/ojs/index.php/fm/article/view/9657,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/619,2025-01-21 13:54:08
https://firstmonday.org/ojs/index.php/fm/article/view/9623,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/619,2025-01-21 13:54:08
https://firstmonday.org/ojs/index.php/fm/article/view/9225,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/619,2025-01-21 13:54:08
https://firstmonday.org/ojs/index.php/fm/article/view/9443,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/619,2025-01-21 13:54:08
https://firstmonday.org/ojs/index.php/fm/article/view/9598,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/619,2025-01-21 13:54:08
https://firstmonday.org/ojs/index.php/fm/article/view/9170,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/619,2025-01-21 13:54:08
https://firstmonday.org/ojs/index.php/fm/article/view/9913,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/620,2025-01-21 13:54:13
https://firstmonday.org/ojs/index.php/fm/article/view/9866,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/620,2025-01-21 13:54:13
https://firstmonday.org/ojs/index.php/fm/article/view/9831,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/620,2025-01-21 13:54:13
https://firstmonday.org/ojs/index.php/fm/article/view/9851,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/620,2025-01-21 13:54:13
https://firstmonday.org/ojs/index.php/fm/article/view/9934,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/620,2025-01-21 13:54:13
https://firstmonday.org/ojs/index.php/fm/article/view/9840,,,1900-01-01,,,https://firstmonday.org/ojs/index.php/fm/issue/view/620,2025-01-21 13:54:13
